person_id,age,gender,education,primary_news_source,media_trust,daily_media_min,willing_to_pay
44863,40,ženski,viša/prvostupnik,portal,3,104,0
44864,31,ženski,srednja,društvene mreže,2,192,0
44865,61,ženski,osnovna,radio,8,212,0
44866,46,ženski,srednja,portal,7,200,0
44867,21,ženski,viša/prvostupnik,društvene mreže,6,181,0
44868,18,muški,srednja,društvene mreže,3,219,45
44869,31,ženski,viša/prvostupnik,radio,7,146,0
44870,22,muški,srednja,TV,3,227,0
44871,80,ženski,srednja,TV,3,185,0
44872,19,muški,srednja,društvene mreže,2,95,43
44873,60,muški,srednja,radio,6,305,0
44874,58,muški,osnovna,TV,6,235,43
44875,30,muški,srednja,portal,4,54,0
44876,29,muški,srednja,društvene mreže,2,123,0
44877,76,muški,osnovna,portal,4,272,0
44878,25,muški,viša/prvostupnik,portal,2,119,29
44879,27,ženski,viša/prvostupnik,portal,7,100,0
44880,70,muški,srednja,tisak,2,196,0
44881,21,ženski,srednja,društvene mreže,6,214,0
44882,28,muški,osnovna,radio,6,160,25
44883,48,muški,viša/prvostupnik,društvene mreže,1,89,38
44884,19,ženski,viša/prvostupnik,društvene mreže,5,221,0
44885,67,muški,osnovna,TV,7,137,30
44886,26,ženski,viša/prvostupnik,portal,10,92,60
44887,22,ženski,srednja,portal,5,205,0
44888,77,muški,srednja,TV,7,194,0
44889,40,muški,viša/prvostupnik,društvene mreže,6,209,23
44890,58,ženski,srednja,portal,5,202,0
44891,18,muški,srednja,društvene mreže,5,179,0
44892,29,muški,srednja,tisak,6,184,0
44893,52,muški,magistar/doktor,portal,4,196,0
44894,24,muški,srednja,društvene mreže,5,235,0
44895,38,muški,viša/prvostupnik,portal,2,138,0
44896,63,muški,osnovna,TV,7,286,0
44897,28,muški,viša/prvostupnik,portal,6,185,23
44898,20,ženski,magistar/doktor,portal,8,175,0
44899,24,muški,srednja,portal,6,146,0
44900,64,muški,osnovna,TV,6,234,0
44901,54,muški,osnovna,portal,5,159,0
44902,39,muški,viša/prvostupnik,portal,5,101,70
44903,31,muški,srednja,tisak,4,220,50
44904,65,muški,osnovna,portal,1,189,16
44905,50,ženski,srednja,društvene mreže,4,244,48
44906,35,muški,viša/prvostupnik,portal,3,184,0
44907,33,ženski,srednja,portal,5,202,0
44908,44,muški,viša/prvostupnik,tisak,7,147,77
44909,61,muški,srednja,tisak,6,162,0
44910,20,ženski,osnovna,društvene mreže,5,221,0
44911,35,muški,viša/prvostupnik,društvene mreže,2,278,0
44912,25,ženski,srednja,TV,3,142,0
44913,49,ženski,srednja,portal,8,314,0
44914,32,muški,srednja,portal,4,38,11
44915,53,muški,srednja,radio,6,297,0
44916,46,ženski,srednja,TV,7,192,0
44917,23,muški,srednja,portal,5,267,0
44918,60,muški,magistar/doktor,portal,3,269,59
44919,33,muški,srednja,društvene mreže,3,111,0
44920,28,muški,viša/prvostupnik,portal,5,155,0
44921,34,ženski,viša/prvostupnik,portal,9,128,0
44922,33,ženski,srednja,društvene mreže,6,127,0
44923,38,ženski,srednja,društvene mreže,3,16,0
44924,62,muški,srednja,tisak,8,278,13
44925,34,ženski,viša/prvostupnik,portal,3,195,0
44926,49,muški,srednja,portal,3,183,0
44927,59,muški,magistar/doktor,TV,3,170,0
44928,41,ženski,viša/prvostupnik,radio,4,130,0
44929,31,muški,magistar/doktor,društvene mreže,1,83,63
44930,79,ženski,srednja,TV,4,155,33
44931,36,muški,srednja,portal,3,109,0
44932,50,muški,srednja,portal,6,200,0
44933,44,muški,magistar/doktor,portal,7,164,40
44934,74,muški,viša/prvostupnik,TV,7,341,60
44935,41,ženski,srednja,društvene mreže,3,106,0
44936,40,ženski,viša/prvostupnik,portal,3,104,0
44937,23,ženski,srednja,TV,7,172,0
44938,64,muški,srednja,tisak,6,194,0
44939,54,ženski,viša/prvostupnik,radio,4,337,28
44940,20,muški,srednja,društvene mreže,6,129,0
44941,32,muški,srednja,portal,6,151,0
44942,50,muški,srednja,TV,6,140,33
44943,71,muški,viša/prvostupnik,radio,5,117,29
44944,18,ženski,srednja,društvene mreže,4,176,15
44945,20,ženski,viša/prvostupnik,radio,5,246,0
44946,24,ženski,srednja,društvene mreže,4,235,0
44947,24,ženski,viša/prvostupnik,društvene mreže,1,202,0
44948,53,muški,magistar/doktor,portal,9,193,0
44949,30,ženski,srednja,tisak,7,159,0
44950,37,muški,srednja,radio,7,160,41
44951,24,ženski,viša/prvostupnik,portal,1,124,34
44952,19,muški,viša/prvostupnik,portal,4,217,0
44953,54,ženski,srednja,društvene mreže,3,299,0
44954,39,ženski,srednja,društvene mreže,3,79,0
44955,23,muški,srednja,društvene mreže,3,163,23
44956,47,ženski,viša/prvostupnik,TV,4,166,63
44957,47,muški,srednja,društvene mreže,1,190,0
44958,44,muški,viša/prvostupnik,tisak,5,177,0
44959,61,ženski,srednja,portal,6,166,0
44960,40,muški,magistar/doktor,portal,4,115,61
44961,34,muški,viša/prvostupnik,radio,4,217,0
44962,27,ženski,srednja,portal,4,194,21
44963,37,ženski,srednja,portal,6,145,10
44964,26,ženski,srednja,TV,5,155,0
44965,79,ženski,srednja,radio,5,305,29
44966,33,ženski,magistar/doktor,društvene mreže,2,173,54
44967,26,ženski,srednja,društvene mreže,4,135,0
44968,46,ženski,srednja,portal,2,141,0
44969,18,muški,magistar/doktor,portal,5,194,14
44970,51,ženski,srednja,društvene mreže,5,330,0
44971,61,muški,viša/prvostupnik,tisak,9,134,0
44972,43,ženski,viša/prvostupnik,portal,8,97,0
44973,29,ženski,viša/prvostupnik,tisak,5,222,0
44974,79,ženski,viša/prvostupnik,radio,7,96,0
44975,60,ženski,srednja,TV,6,134,0
44976,29,ženski,srednja,radio,4,223,0
44977,48,ženski,viša/prvostupnik,tisak,6,159,0
44978,23,ženski,srednja,radio,9,119,23
44979,20,ženski,srednja,društvene mreže,6,212,0
44980,32,muški,magistar/doktor,portal,4,236,0
44981,49,ženski,srednja,TV,4,94,0
44982,69,muški,osnovna,portal,6,218,0
44983,24,ženski,srednja,društvene mreže,4,234,0
44984,37,muški,srednja,društvene mreže,6,158,0
44985,34,muški,viša/prvostupnik,portal,2,192,41
44986,36,muški,srednja,TV,7,195,0
44987,43,muški,srednja,TV,8,77,0
44988,39,ženski,magistar/doktor,portal,3,114,53
44989,29,muški,viša/prvostupnik,TV,8,328,0
44990,34,muški,osnovna,portal,5,150,0
44991,24,ženski,viša/prvostupnik,društvene mreže,5,210,27
44992,36,muški,magistar/doktor,portal,7,179,0
44993,36,muški,srednja,tisak,1,131,0
44994,47,muški,srednja,društvene mreže,2,190,0
44995,29,ženski,magistar/doktor,portal,2,139,37
44996,19,muški,viša/prvostupnik,društvene mreže,2,306,0
44997,43,ženski,viša/prvostupnik,portal,7,181,0
44998,30,muški,srednja,radio,6,110,22
44999,39,muški,viša/prvostupnik,društvene mreže,3,170,0
45000,25,muški,viša/prvostupnik,portal,5,250,0
45001,69,muški,srednja,radio,7,192,0
45002,21,muški,srednja,društvene mreže,6,229,0
45003,20,muški,osnovna,društvene mreže,4,31,41
45004,41,ženski,srednja,društvene mreže,3,146,0
45005,40,muški,viša/prvostupnik,portal,7,239,51
45006,47,muški,viša/prvostupnik,radio,6,189,0
45007,25,muški,srednja,portal,5,168,0
45008,60,ženski,srednja,portal,6,170,0
45009,43,muški,srednja,društvene mreže,3,112,0
45010,55,muški,viša/prvostupnik,društvene mreže,5,278,0
45011,26,muški,srednja,društvene mreže,2,107,0
45012,53,muški,srednja,TV,4,270,0
45013,20,muški,srednja,društvene mreže,2,90,0
45014,44,ženski,viša/prvostupnik,portal,4,57,0
45015,30,muški,magistar/doktor,portal,5,132,38
45016,41,ženski,viša/prvostupnik,društvene mreže,4,221,22
45017,22,ženski,viša/prvostupnik,društvene mreže,3,234,0
45018,79,muški,viša/prvostupnik,TV,6,195,65
45019,39,ženski,viša/prvostupnik,portal,3,171,48
45020,60,muški,srednja,društvene mreže,4,187,0
45021,68,ženski,srednja,portal,5,298,0
45022,73,muški,srednja,radio,7,151,18
45023,33,muški,srednja,društvene mreže,3,119,36
45024,34,muški,srednja,portal,5,177,0
45025,50,muški,srednja,TV,4,120,0
45026,24,muški,srednja,društvene mreže,5,135,0
45027,29,ženski,magistar/doktor,tisak,7,129,29
45028,62,muški,srednja,portal,4,306,45
45029,52,ženski,magistar/doktor,TV,6,149,0
45030,21,muški,magistar/doktor,portal,5,259,0
45031,20,ženski,srednja,društvene mreže,3,98,0
45032,22,ženski,viša/prvostupnik,društvene mreže,5,209,43
45033,46,ženski,viša/prvostupnik,TV,4,89,0
45034,27,ženski,osnovna,društvene mreže,4,194,0
45035,45,ženski,viša/prvostupnik,portal,6,46,47
45036,46,muški,srednja,društvene mreže,3,144,0
45037,58,ženski,srednja,radio,7,162,0
45038,55,muški,magistar/doktor,radio,5,157,37
45039,57,muški,osnovna,TV,7,168,0
45040,33,ženski,srednja,društvene mreže,6,104,18
45041,64,ženski,osnovna,TV,7,256,0
45042,53,muški,magistar/doktor,TV,9,179,39
45043,39,muški,srednja,portal,7,135,0
45044,40,muški,magistar/doktor,društvene mreže,6,236,0
45045,32,ženski,osnovna,portal,9,211,0
45046,55,muški,srednja,TV,3,165,0
45047,48,ženski,viša/prvostupnik,TV,7,97,43
45048,50,muški,srednja,portal,4,231,0
45049,74,muški,osnovna,radio,5,219,0
45050,31,ženski,viša/prvostupnik,društvene mreže,4,83,0
45051,27,ženski,viša/prvostupnik,društvene mreže,5,166,26
45052,34,muški,viša/prvostupnik,društvene mreže,5,203,0
45053,27,ženski,srednja,društvene mreže,5,233,0
45054,40,muški,viša/prvostupnik,portal,5,95,0
45055,60,muški,srednja,portal,5,221,37
45056,23,ženski,viša/prvostupnik,društvene mreže,2,199,0
45057,33,muški,viša/prvostupnik,društvene mreže,1,48,71
45058,54,ženski,magistar/doktor,tisak,2,262,42
45059,56,muški,osnovna,TV,4,141,0
45060,36,ženski,osnovna,društvene mreže,6,180,0
45061,36,muški,srednja,portal,6,241,0
45062,42,muški,viša/prvostupnik,društvene mreže,2,134,0
45063,26,ženski,viša/prvostupnik,portal,5,198,0
45064,26,ženski,magistar/doktor,portal,4,60,0
45065,57,muški,srednja,portal,5,117,0
45066,24,muški,srednja,društvene mreže,4,219,0
45067,70,ženski,viša/prvostupnik,TV,9,121,0
45068,49,muški,osnovna,portal,7,222,0
45069,27,muški,srednja,društvene mreže,4,185,0
45070,20,muški,srednja,portal,7,187,0
45071,30,muški,magistar/doktor,tisak,5,72,0
45072,46,muški,magistar/doktor,radio,3,96,0
45073,57,muški,srednja,radio,4,44,0
45074,34,muški,srednja,radio,3,170,0
45075,50,muški,osnovna,portal,6,109,0
45076,55,muški,srednja,radio,5,383,0
45077,65,muški,srednja,tisak,3,177,0
45078,49,muški,magistar/doktor,TV,4,177,0
45079,49,ženski,magistar/doktor,portal,6,218,0
45080,59,muški,osnovna,radio,4,119,36
45081,22,ženski,viša/prvostupnik,radio,5,166,0
45082,72,ženski,srednja,TV,5,198,0
45083,38,ženski,viša/prvostupnik,TV,6,137,0
45084,33,ženski,srednja,društvene mreže,4,125,0
45085,22,muški,srednja,portal,4,242,0
45086,46,ženski,srednja,portal,4,128,0
45087,54,muški,magistar/doktor,TV,7,190,35
45088,39,muški,srednja,portal,7,169,20
45089,61,ženski,osnovna,tisak,7,331,0
45090,57,muški,srednja,društvene mreže,6,138,0
45091,30,ženski,osnovna,društvene mreže,2,177,0
45092,77,ženski,srednja,TV,4,177,0
45093,48,muški,srednja,radio,7,124,0
45094,74,ženski,osnovna,TV,7,245,18
45095,30,muški,srednja,portal,6,259,32
45096,53,ženski,srednja,radio,6,219,0
45097,18,ženski,srednja,društvene mreže,5,193,0
45098,50,muški,osnovna,radio,5,207,0
45099,29,muški,srednja,portal,6,122,44
45100,28,ženski,osnovna,portal,5,179,0
45101,21,muški,srednja,društvene mreže,2,107,11
45102,51,muški,srednja,TV,4,151,36
45103,33,muški,srednja,portal,4,128,0
45104,57,muški,magistar/doktor,društvene mreže,4,315,0
45105,79,muški,srednja,portal,9,154,0
45106,43,ženski,magistar/doktor,društvene mreže,4,146,28
45107,40,muški,viša/prvostupnik,portal,6,148,48
45108,38,ženski,srednja,društvene mreže,5,116,0
45109,44,muški,srednja,portal,5,115,0
45110,63,muški,osnovna,radio,6,215,0
45111,51,muški,osnovna,TV,5,103,0
45112,52,muški,viša/prvostupnik,TV,6,215,40
45113,69,muški,srednja,TV,7,257,0
45114,59,ženski,osnovna,društvene mreže,3,116,0
45115,22,ženski,viša/prvostupnik,društvene mreže,5,22,0
45116,43,ženski,srednja,tisak,6,169,0
45117,49,muški,magistar/doktor,radio,7,144,66
45118,31,muški,osnovna,radio,7,166,0
45119,56,ženski,srednja,društvene mreže,3,171,0
45120,43,muški,osnovna,portal,4,130,34
45121,43,ženski,srednja,radio,9,190,0
45122,78,muški,magistar/doktor,TV,6,252,38
45123,39,ženski,srednja,radio,4,164,0
45124,61,ženski,srednja,TV,3,194,0
45125,25,muški,osnovna,društvene mreže,4,254,0
45126,33,muški,magistar/doktor,društvene mreže,4,77,0
45127,53,ženski,srednja,portal,5,158,0
45128,39,ženski,srednja,TV,5,216,0
45129,45,ženski,srednja,portal,5,118,0
45130,19,muški,srednja,tisak,8,157,0
45131,31,muški,srednja,portal,6,217,0
45132,42,muški,viša/prvostupnik,portal,3,143,0
45133,42,ženski,viša/prvostupnik,tisak,4,267,0
45134,47,muški,srednja,društvene mreže,5,75,0
45135,22,muški,osnovna,društvene mreže,1,188,0
45136,25,muški,magistar/doktor,društvene mreže,1,157,0
45137,31,ženski,viša/prvostupnik,portal,6,87,0
45138,44,ženski,magistar/doktor,društvene mreže,4,178,0
45139,51,ženski,srednja,portal,1,176,41
45140,20,ženski,srednja,portal,5,207,0
45141,23,ženski,srednja,TV,8,48,0
45142,74,ženski,osnovna,društvene mreže,1,242,0
45143,50,muški,srednja,radio,6,251,26
45144,55,muški,viša/prvostupnik,TV,4,183,0
45145,79,muški,srednja,TV,7,197,0
45146,73,ženski,srednja,TV,5,176,0
45147,37,muški,srednja,portal,8,202,0
45148,64,muški,viša/prvostupnik,radio,5,150,56
45149,28,ženski,osnovna,društvene mreže,2,153,0
45150,35,ženski,magistar/doktor,portal,4,140,62
45151,24,ženski,srednja,društvene mreže,4,117,42
45152,35,ženski,magistar/doktor,portal,7,147,0
45153,24,muški,srednja,društvene mreže,2,207,0
45154,25,muški,srednja,društvene mreže,3,200,0
45155,46,ženski,magistar/doktor,TV,5,107,0
45156,62,muški,osnovna,TV,7,310,0
45157,29,ženski,srednja,portal,7,128,0
45158,47,muški,srednja,portal,6,146,0
45159,51,muški,viša/prvostupnik,tisak,7,217,0
45160,78,ženski,srednja,radio,5,176,0
45161,45,ženski,viša/prvostupnik,TV,4,135,64
45162,47,muški,srednja,portal,6,211,0
45163,68,ženski,magistar/doktor,TV,8,204,0
45164,30,ženski,srednja,radio,6,153,0
45165,21,ženski,srednja,društvene mreže,5,138,34
45166,35,ženski,srednja,društvene mreže,7,114,47
45167,64,ženski,viša/prvostupnik,TV,6,75,56
45168,30,ženski,srednja,portal,3,169,0
45169,66,ženski,osnovna,portal,7,303,0
45170,48,ženski,magistar/doktor,radio,8,143,0
45171,66,muški,osnovna,tisak,5,223,0
45172,29,ženski,magistar/doktor,TV,9,269,57
45173,18,muški,srednja,društvene mreže,4,256,32
45174,32,ženski,viša/prvostupnik,društvene mreže,4,164,0
45175,18,muški,viša/prvostupnik,TV,8,150,0
45176,62,ženski,magistar/doktor,TV,4,245,21
45177,26,ženski,viša/prvostupnik,društvene mreže,2,218,77
45178,42,muški,viša/prvostupnik,portal,4,148,0
45179,57,muški,srednja,društvene mreže,5,228,38
45180,22,muški,viša/prvostupnik,društvene mreže,3,125,29
45181,27,muški,viša/prvostupnik,radio,4,10,49
45182,20,ženski,srednja,portal,2,145,0
45183,45,ženski,srednja,TV,5,157,37
45184,67,muški,viša/prvostupnik,TV,7,98,0
45185,23,ženski,viša/prvostupnik,društvene mreže,1,182,20
45186,26,ženski,viša/prvostupnik,TV,4,261,24
45187,61,ženski,srednja,radio,7,323,12
45188,57,muški,viša/prvostupnik,TV,3,274,0
45189,54,muški,magistar/doktor,društvene mreže,2,177,0
45190,59,ženski,srednja,radio,8,256,0
45191,41,muški,viša/prvostupnik,portal,4,127,0
45192,55,muški,srednja,društvene mreže,5,201,0
45193,27,ženski,srednja,portal,6,134,0
45194,32,ženski,osnovna,portal,8,197,0
45195,56,ženski,srednja,TV,6,150,0
45196,36,ženski,viša/prvostupnik,portal,7,111,29
45197,41,ženski,osnovna,društvene mreže,1,143,0
45198,45,muški,magistar/doktor,portal,5,118,57
45199,80,ženski,osnovna,društvene mreže,2,255,21
45200,31,ženski,viša/prvostupnik,portal,6,266,21
45201,37,muški,srednja,društvene mreže,2,188,20
45202,44,muški,viša/prvostupnik,portal,4,258,60
45203,41,muški,viša/prvostupnik,portal,6,158,0
45204,27,muški,magistar/doktor,društvene mreže,1,188,0
45205,47,ženski,srednja,TV,9,205,0
45206,50,ženski,osnovna,TV,4,170,0
45207,27,ženski,osnovna,tisak,4,151,0
45208,37,ženski,srednja,društvene mreže,6,174,0
45209,64,muški,srednja,radio,6,115,0
45210,18,muški,osnovna,TV,4,125,0
45211,22,muški,viša/prvostupnik,društvene mreže,3,129,0
45212,77,ženski,srednja,TV,5,181,0
45213,37,ženski,osnovna,portal,7,68,22
45214,36,ženski,magistar/doktor,TV,5,140,0
45215,39,ženski,srednja,portal,4,191,0
45216,32,ženski,srednja,društvene mreže,1,192,0
45217,28,muški,srednja,društvene mreže,5,317,39
45218,20,muški,srednja,društvene mreže,6,99,0
45219,64,muški,osnovna,radio,6,153,0
45220,63,ženski,viša/prvostupnik,TV,5,198,48
45221,18,ženski,viša/prvostupnik,portal,2,264,27
45222,71,muški,srednja,portal,4,248,0
45223,64,ženski,magistar/doktor,portal,5,288,27
45224,55,ženski,magistar/doktor,radio,7,10,0
45225,33,muški,magistar/doktor,društvene mreže,4,233,0
45226,48,muški,srednja,TV,5,296,0
45227,46,ženski,viša/prvostupnik,TV,8,194,0
45228,46,muški,srednja,TV,6,181,0
45229,52,muški,viša/prvostupnik,TV,3,164,0
45230,25,muški,viša/prvostupnik,portal,3,346,0
45231,22,ženski,viša/prvostupnik,društvene mreže,2,192,14
45232,65,ženski,srednja,TV,5,157,0
45233,52,ženski,magistar/doktor,društvene mreže,5,222,36
45234,46,muški,viša/prvostupnik,portal,4,227,0
45235,32,muški,viša/prvostupnik,portal,4,260,25
45236,27,muški,viša/prvostupnik,portal,8,130,0
45237,33,muški,viša/prvostupnik,portal,8,149,29
45238,76,muški,osnovna,portal,6,342,0
45239,40,muški,magistar/doktor,TV,6,149,47
45240,37,ženski,magistar/doktor,društvene mreže,5,106,0
45241,33,muški,viša/prvostupnik,društvene mreže,2,211,71
45242,72,muški,srednja,tisak,4,114,37
45243,38,ženski,srednja,portal,5,116,45
45244,50,ženski,srednja,radio,7,255,0
45245,55,muški,viša/prvostupnik,tisak,8,175,41
45246,62,ženski,viša/prvostupnik,TV,8,140,0
45247,43,ženski,srednja,portal,5,143,40
45248,49,muški,viša/prvostupnik,portal,5,158,40
45249,33,ženski,magistar/doktor,portal,6,265,0
45250,39,ženski,srednja,društvene mreže,5,130,0
45251,42,ženski,srednja,portal,7,93,0
45252,54,ženski,srednja,tisak,5,212,33
45253,58,ženski,srednja,radio,4,103,46
45254,59,ženski,srednja,portal,7,129,18
45255,66,muški,srednja,TV,6,133,0
45256,32,muški,srednja,portal,4,109,0
45257,45,ženski,magistar/doktor,portal,5,288,0
45258,68,ženski,viša/prvostupnik,tisak,7,204,41
45259,25,ženski,srednja,društvene mreže,3,133,0
45260,52,muški,srednja,portal,6,121,0
45261,27,ženski,viša/prvostupnik,portal,6,171,52
45262,19,muški,srednja,društvene mreže,7,145,0
45263,32,ženski,srednja,portal,2,128,0
45264,22,muški,srednja,društvene mreže,1,140,23
45265,28,ženski,osnovna,društvene mreže,3,121,0
45266,26,muški,viša/prvostupnik,portal,2,136,0
45267,37,ženski,magistar/doktor,društvene mreže,5,114,78
45268,69,ženski,osnovna,radio,6,224,0
45269,28,ženski,magistar/doktor,društvene mreže,1,143,0
45270,20,muški,viša/prvostupnik,portal,7,76,0
45271,29,muški,magistar/doktor,društvene mreže,1,70,0
45272,44,muški,srednja,društvene mreže,2,225,0
45273,48,muški,srednja,TV,7,96,0
45274,49,muški,viša/prvostupnik,društvene mreže,4,81,0
45275,75,muški,srednja,TV,7,300,0
45276,23,muški,srednja,radio,6,55,0
45277,47,muški,srednja,tisak,5,56,0
45278,18,muški,srednja,društvene mreže,5,234,25
45279,45,muški,magistar/doktor,tisak,3,113,0
45280,34,ženski,viša/prvostupnik,portal,8,170,71
45281,34,ženski,magistar/doktor,radio,8,66,0
45282,62,ženski,srednja,TV,7,187,0
45283,53,muški,srednja,tisak,9,98,10
45284,21,muški,srednja,portal,6,243,0
45285,46,muški,magistar/doktor,portal,8,191,0
45286,22,ženski,magistar/doktor,portal,3,191,0
45287,38,ženski,srednja,portal,6,165,0
45288,22,ženski,srednja,društvene mreže,4,223,34
45289,21,ženski,srednja,društvene mreže,1,274,30
45290,45,ženski,srednja,TV,6,120,0
45291,80,ženski,osnovna,TV,6,138,0
45292,19,ženski,srednja,društvene mreže,2,206,0
45293,68,muški,srednja,TV,3,218,0
45294,60,ženski,viša/prvostupnik,TV,5,243,0
45295,25,ženski,srednja,portal,5,63,0
