campaign_id,subject_line_type,send_time,open_rate,click_rate,unsubscribe
4391,informational,evening,0.1285,0.0441,0.0034
4392,urgent,afternoon,0.1531,0.0737,0.0061
4393,informational,night,0.1018,0.041,0.006
4394,informational,morning,0.1389,0.0614,0.0084
4395,urgent,evening,0.1275,0.0395,0.0057
4396,informational,evening,0.1545,0.0461,0.0035
4397,informational,afternoon,0.1585,0.0372,0.0056
4398,urgent,night,0.206,0.038,0.011
4399,informational,evening,0.0916,0.001,0
4400,promotional,evening,0.1629,0.0384,0.0081
4401,urgent,night,0.1654,0.0244,0.003
4402,informational,evening,0.1362,0.0477,0.0092
4403,informational,evening,0.1292,0.0843,0.0091
4404,urgent,evening,0.1884,0.0826,0.0058
4405,urgent,afternoon,0.2179,0.0703,0.0102
4406,urgent,evening,0.172,0.0338,0.0059
4407,urgent,afternoon,0.2084,0.0521,0.0054
4408,urgent,night,0.1749,0.0883,0.0042
4409,personalized,evening,0.2518,0.0783,0.0043
4410,personalized,evening,0.2724,0.084,0.004
4411,promotional,morning,0.1346,0.078,0.0057
4412,personalized,afternoon,0.1541,0.0239,0.0097
4413,informational,morning,0.1673,0.0497,0.0082
4414,urgent,morning,0.1257,0.0403,0.0067
4415,informational,evening,0.0102,0.0189,0.0056
4416,promotional,morning,0.2065,0.0889,0.0075
4417,promotional,afternoon,0.1353,0.0589,0.0062
4418,urgent,evening,0.1602,0.0704,0
4419,informational,night,0.1637,0.084,0.0037
4420,urgent,afternoon,0.2181,0.0779,0.005
4421,promotional,afternoon,0.1293,0.0515,0.0014
4422,informational,afternoon,0.2003,0.0467,0.0017
4423,promotional,night,0.1383,0.0343,0.0008
4424,informational,evening,0.1527,0.0127,0.0094
4425,personalized,evening,0.1713,0.0525,0.0034
4426,informational,morning,0.1208,0.0612,0.0063
4427,personalized,morning,0.2068,0.0735,0.0088
4428,promotional,afternoon,0.1819,0.0668,0.005
4429,personalized,morning,0.1917,0.0591,0.0044
4430,personalized,night,0.1968,0.0583,0.0106
4431,personalized,evening,0.2123,0.0734,0.006
4432,promotional,afternoon,0.1971,0.0034,0.0041
4433,promotional,evening,0.1913,0.04,0.0078
4434,urgent,morning,0.1544,0.0303,0.0008
4435,informational,morning,0.1561,0.0348,0.0063
4436,informational,morning,0.1017,0.0462,0
4437,promotional,evening,0.1629,0.0712,0.0022
4438,personalized,morning,0.205,0.0544,0.0099
4439,informational,evening,0.11,0.0142,0.0033
4440,promotional,evening,0.1124,0.0463,0.0026
4441,informational,morning,0.243,0.0519,0.0053
4442,urgent,evening,0.1418,0.0514,0.0039
4443,personalized,evening,0.0586,0.0395,0.0014
4444,urgent,evening,0.1479,0.0266,0.0024
4445,informational,night,0.1622,0.0817,0.0081
4446,urgent,evening,0.205,0.1083,0.0027
4447,urgent,evening,0.2271,0.0598,0
4448,personalized,afternoon,0.1427,0.0519,0.0004
4449,promotional,morning,0.1795,0.058,0.0044
4450,promotional,evening,0.1525,0.0122,0.0085
4451,informational,afternoon,0.1345,0.0646,0.0124
4452,informational,afternoon,0.096,0.0589,0.0008
4453,personalized,night,0.2099,0.0807,0.0071
4454,informational,morning,0.104,0.0485,0.0049
4455,personalized,afternoon,0.2227,0.0878,0.0067
4456,urgent,night,0.0658,0.0536,0.006
4457,informational,night,0.0575,0.001,0.0023
4458,urgent,evening,0.1753,0.0762,0.0062
4459,urgent,night,0.1659,0.0438,0.0024
4460,personalized,morning,0.2564,0.1144,0.0057
4461,promotional,evening,0.1334,0.0369,0.0025
4462,urgent,afternoon,0.1,0.0253,0.0083
4463,informational,evening,0.1187,0.0566,0.0047
4464,informational,afternoon,0.1677,0.0119,0.0055
4465,informational,evening,0.1165,0.0216,0.002
4466,informational,afternoon,0.0744,0.0465,0.0026
4467,informational,night,0.0773,0.0168,0.0112
4468,promotional,evening,0.1414,0.0597,0.0106
4469,personalized,night,0.1923,0.0433,0.001
4470,informational,morning,0.156,0.0606,0.0006
4471,informational,morning,0.1394,0.0276,0.0037
4472,promotional,evening,0.1794,0.0763,0.0051
4473,promotional,night,0.122,0.0369,0
4474,personalized,evening,0.1467,0.0291,0.0015
4475,urgent,afternoon,0.1911,0.0357,0.0003
4476,urgent,afternoon,0.1778,0.0551,0.0028
4477,promotional,evening,0.1676,0.0404,0.0007
4478,personalized,evening,0.1273,0.0361,0.0068
4479,personalized,evening,0.1699,0.0623,0.0061
4480,promotional,evening,0.1009,0.0161,0.0032
4481,promotional,night,0.1473,0.0737,0.0088
4482,promotional,morning,0.2178,0.0461,0.003
4483,personalized,morning,0.1776,0.0046,0.0061
4484,urgent,evening,0.1034,0.0307,0.0046
4485,personalized,morning,0.2413,0.0956,0
4486,informational,afternoon,0.1524,0.0466,0.0066
4487,urgent,night,0.2382,0.0344,0.007
4488,informational,afternoon,0.1485,0.0278,0.0022
4489,informational,morning,0.0676,0.0353,0.0089
4490,informational,evening,0.0617,0.0346,0.0041
4491,urgent,evening,0.2421,0.038,0.0097
4492,urgent,evening,0.227,0.088,0.004
4493,urgent,afternoon,0.2186,0.0729,0.0061
4494,promotional,morning,0.1365,0.0646,0.0049
4495,informational,afternoon,0.2002,0.0671,0.0056
4496,personalized,morning,0.1553,0.0828,0.0059
4497,promotional,morning,0.1671,0.0709,0.0022
4498,promotional,morning,0.1509,0.0544,0.0042
4499,informational,evening,0.1614,0.0554,0.0019
4500,informational,evening,0.1126,0.0409,0.0048
4501,urgent,night,0.1084,0.0105,0.0054
4502,urgent,morning,0.2147,0.067,0.0065
4503,promotional,evening,0.144,0.0592,0.0029
4504,informational,evening,0.1285,0.0353,0.0063
4505,urgent,evening,0.1669,0.0525,0.0107
4506,promotional,morning,0.1776,0.0699,0.0052
4507,informational,morning,0.1697,0.0699,0.0082
4508,personalized,afternoon,0.2063,0.0835,0.006
4509,informational,afternoon,0.1209,0.012,0.0019
4510,urgent,afternoon,0.2455,0.0609,0.0021
4511,promotional,night,0.104,0.001,0.0065
4512,urgent,night,0.1009,0.0651,0.002
4513,informational,night,0.108,0.0342,0.006
4514,promotional,afternoon,0.0838,0.0036,0.0022
4515,informational,morning,0.1551,0.0689,0.0078
4516,personalized,evening,0.1984,0.0467,0.008
4517,promotional,night,0.1443,0.0308,0.0079
4518,promotional,night,0.1691,0.0763,0.0041
4519,urgent,evening,0.151,0.0396,0.0013
4520,personalized,night,0.1235,0.0451,0.0016
4521,informational,morning,0.1717,0.0268,0.003
4522,informational,morning,0.2305,0.0587,0.0069
4523,personalized,afternoon,0.2271,0.0418,0.0007
4524,personalized,evening,0.211,0.0835,0.0056
4525,personalized,night,0.1922,0.0561,0.0099
4526,promotional,evening,0.1158,0.0431,0.0086
4527,personalized,afternoon,0.3199,0.1104,0.0023
4528,personalized,afternoon,0.276,0.0755,0.0029
4529,promotional,night,0.1337,0.001,0.0038
4530,urgent,night,0.0804,0.0166,0.0016
4531,informational,afternoon,0.2385,0.0659,0.0051
4532,promotional,night,0.1149,0.0401,0.0006
4533,promotional,evening,0.2107,0.0678,0.0031
4534,promotional,morning,0.2434,0.0764,0.0025
4535,promotional,night,0.0885,0.0438,0.0028
4536,personalized,morning,0.1431,0.047,0.0048
4537,personalized,night,0.1696,0.0554,0
4538,informational,night,0.1877,0.068,0.0068
4539,urgent,morning,0.1765,0.0287,0.0039
4540,promotional,morning,0.1756,0.0303,0.005
4541,promotional,afternoon,0.1522,0.0634,0.0058
4542,personalized,afternoon,0.1442,0.0443,0.0043
4543,informational,afternoon,0.1327,0.058,0.0017
4544,urgent,evening,0.1815,0.025,0.0018
4545,promotional,afternoon,0.139,0.0364,0.0056
4546,promotional,night,0.0932,0.0028,0.0064
4547,informational,evening,0.0737,0.0369,0.0049
4548,promotional,morning,0.1754,0.0799,0.003
4549,promotional,morning,0.0798,0.0214,0.0046
4550,promotional,evening,0.1537,0.0731,0.0028
4551,personalized,morning,0.2162,0.0642,0.0011
4552,urgent,morning,0.2132,0.0797,0.0053
4553,urgent,evening,0.184,0.0916,0.0032
4554,urgent,evening,0.1919,0.0936,0.006
4555,personalized,afternoon,0.1883,0.0684,0.0082
4556,informational,morning,0.1123,0.0499,0.0062
4557,promotional,morning,0.2369,0.096,0.0085
4558,promotional,night,0.0858,0.035,0.0051
4559,urgent,afternoon,0.1923,0.0594,0.0063
4560,personalized,evening,0.1644,0.0699,0.0101
4561,urgent,afternoon,0.1795,0.0348,0.0057
4562,informational,evening,0.1649,0.051,0.0035
4563,urgent,morning,0.2402,0.0681,0.0054
4564,personalized,evening,0.1222,0.0347,0.0019
4565,promotional,evening,0.154,0.0318,0.0063
4566,personalized,afternoon,0.3022,0.0822,0.0059
4567,personalized,morning,0.2033,0.0576,0.0008
4568,personalized,morning,0.1824,0.0601,0.0068
4569,informational,evening,0.0644,0.0102,0.0066
4570,informational,evening,0.0743,0.031,0.0037
4571,promotional,evening,0.2166,0.0713,0.0025
4572,promotional,night,0.2204,0.0729,0.0024
4573,personalized,afternoon,0.1945,0.071,0.0039
4574,urgent,evening,0.0975,0.0196,0.0114
4575,urgent,evening,0.1633,0.0346,0.0042
4576,promotional,morning,0.2032,0.0428,0.0062
4577,informational,night,0.1118,0.0539,0.0093
4578,personalized,evening,0.1686,0.0581,0.0017
4579,informational,evening,0.2097,0.04,0.0033
4580,promotional,afternoon,0.1099,0.0631,0.0093
4581,personalized,morning,0.1449,0.0514,0.0048
4582,informational,night,0.2654,0.1119,0.0064
4583,promotional,afternoon,0.1946,0.0803,0.005
4584,informational,night,0.1401,0.0601,0.0042
4585,promotional,night,0.1201,0.0459,0.0042
4586,informational,evening,0.138,0.0762,0.007
4587,personalized,afternoon,0.189,0.0327,0.0071
4588,personalized,afternoon,0.2045,0.0361,0.006
4589,informational,afternoon,0.0711,0.0368,0
4590,urgent,evening,0.1534,0.0276,0.0096
4591,personalized,evening,0.2317,0.0424,0.0063
4592,informational,morning,0.1433,0.0023,0.0053
4593,informational,night,0.1196,0.0115,0.0061
4594,personalized,morning,0.2627,0.0931,0.0084
4595,informational,night,0.1995,0.0261,0.0036
4596,urgent,evening,0.1565,0.0386,0
4597,personalized,morning,0.2221,0.1112,0.0035
4598,promotional,afternoon,0.1909,0.0435,0.0043
4599,promotional,morning,0.2103,0.059,0.0093
4600,informational,afternoon,0.1201,0.0696,0.0062
4601,personalized,evening,0.161,0.0419,0.0085
4602,informational,night,0.1073,0.0402,0
4603,urgent,night,0.1618,0.0363,0.0031
4604,personalized,afternoon,0.1891,0.0689,0.0038
4605,urgent,afternoon,0.1769,0.0424,0
4606,urgent,afternoon,0.227,0.1123,0.0086
4607,promotional,morning,0.2137,0.0656,0
4608,promotional,evening,0.1329,0.0496,0.009
4609,personalized,night,0.2495,0.0678,0.0069
4610,personalized,afternoon,0.0904,0.0324,0.0042
4611,personalized,night,0.1881,0.1093,0.0048
4612,informational,morning,0.1686,0.0373,0.0043
4613,personalized,morning,0.2081,0.0645,0.0054
4614,informational,morning,0.2193,0.0932,0.0045
4615,informational,evening,0.2043,0.0494,0.004
4616,informational,night,0.1257,0.0041,0
4617,promotional,afternoon,0.0825,0.0414,0.006
4618,informational,afternoon,0.15,0.0738,0.0058
4619,urgent,morning,0.2809,0.0496,0.0079
4620,personalized,evening,0.2327,0.0813,0.0087
4621,personalized,night,0.1907,0.0467,0.0064
4622,urgent,evening,0.2416,0.0867,0.0069
4623,promotional,afternoon,0.1541,0.0491,0.0084
4624,promotional,night,0.1036,0.0584,0.0003
4625,personalized,morning,0.2345,0.071,0.0097
4626,promotional,afternoon,0.1272,0.0438,0.0046
4627,urgent,night,0.1175,0.0158,0.0055
4628,personalized,morning,0.1986,0.0373,0.0029
4629,promotional,evening,0.1061,0.0463,0.0065
4630,informational,night,0.0803,0.01,0.0063
4631,urgent,afternoon,0.1244,0.0453,0.0064
4632,promotional,evening,0.121,0.0375,0.0034
4633,personalized,afternoon,0.1969,0.0461,0.0015
4634,personalized,night,0.0929,0.0419,0.0078
4635,urgent,evening,0.0928,0.001,0.0034
4636,personalized,morning,0.2215,0.0298,0.0078
4637,urgent,night,0.1525,0.051,0.0008
4638,urgent,evening,0.1271,0.0168,0.0043
4639,promotional,morning,0.2328,0.0795,0.0081
4640,informational,night,0.1062,0.0297,0.0063
4641,urgent,afternoon,0.1487,0.0267,0.003
4642,urgent,night,0.1249,0.0869,0.0075
4643,personalized,afternoon,0.2374,0.0646,0.0048
4644,informational,evening,0.0806,0.0825,0.004
4645,urgent,morning,0.1975,0.0607,0.0091
4646,informational,night,0.1447,0.0233,0.0095
4647,urgent,evening,0.1012,0.0466,0.0114
4648,informational,morning,0.1554,0.0639,0.0005
4649,informational,afternoon,0.1164,0.0375,0.0031
4650,informational,evening,0.1765,0.0353,0.0072
4651,informational,morning,0.1864,0.0684,0.0101
4652,urgent,evening,0.1676,0.0526,0.0036
4653,informational,afternoon,0.1413,0.0302,0.0055
4654,promotional,morning,0.1167,0.0478,0.0031
4655,urgent,afternoon,0.123,0.0519,0.0043
4656,informational,evening,0.0954,0.068,0.0079
4657,informational,night,0.1104,0.0441,0.0027
4658,personalized,night,0.1637,0.0731,0.001
4659,promotional,night,0.1442,0.0233,0.0074
4660,urgent,morning,0.2042,0.0785,0.0004
4661,informational,night,0.1433,0.0443,0.0043
4662,urgent,evening,0.2189,0.0784,0.0035
4663,urgent,night,0.2231,0.0829,0.008
4664,informational,night,0.0315,0.001,0.0074
4665,personalized,night,0.1635,0.0144,0.0074
4666,personalized,evening,0.1158,0.0455,0.0022
4667,promotional,afternoon,0.1343,0.0644,0.0039
4668,informational,night,0.1276,0.001,0.0048
4669,promotional,evening,0.1906,0.0777,0.0016
4670,urgent,afternoon,0.1789,0.0459,0.0006
4671,informational,morning,0.1468,0.036,0.0041
4672,informational,morning,0.1012,0.0166,0.0098
4673,promotional,night,0.1194,0.0261,0.0061
4674,promotional,evening,0.1066,0.0224,0
4675,personalized,evening,0.0876,0.0482,0.0022
4676,personalized,morning,0.2471,0.0719,0.0017
4677,urgent,night,0.1965,0.0597,0
4678,promotional,morning,0.1366,0.0108,0.0082
4679,personalized,evening,0.1399,0.0494,0.0099
4680,urgent,night,0.1088,0.0662,0.0027
4681,urgent,night,0.1221,0.0455,0.0059
4682,personalized,afternoon,0.2174,0.095,0.0052
4683,personalized,afternoon,0.183,0.046,0.01
4684,promotional,night,0.0495,0.0041,0.0069
4685,urgent,afternoon,0.1309,0.0262,0.0084
4686,personalized,evening,0.1856,0.0569,0.0052
4687,promotional,evening,0.1092,0.0134,0.0018
4688,urgent,afternoon,0.138,0.0284,0.0025
4689,personalized,morning,0.3251,0.1111,0.007
4690,urgent,afternoon,0.2198,0.053,0.0039
4691,promotional,evening,0.1281,0.0516,0.0031
4692,informational,afternoon,0.1411,0.0607,0
4693,promotional,morning,0.1838,0.0325,0.0035
4694,personalized,evening,0.1429,0.0299,0.0079
4695,personalized,afternoon,0.2045,0.0437,0.0037
4696,promotional,evening,0.1176,0.0449,0.0088
4697,personalized,evening,0.068,0.0343,0.0053
4698,urgent,afternoon,0.1989,0.0467,0.0023
4699,promotional,afternoon,0.0879,0.0728,0.0114
4700,urgent,afternoon,0.1493,0.0374,0.0033
4701,personalized,night,0.1774,0.0468,0.0011
4702,personalized,night,0.0939,0.0535,0.0024
4703,promotional,night,0.196,0.0876,0.0074
4704,urgent,night,0.1358,0.0373,0.0033
4705,informational,night,0.1517,0.0167,0.0034
4706,personalized,morning,0.2358,0.0442,0.0054
4707,informational,night,0.0475,0.018,0
4708,promotional,morning,0.0741,0.0627,0.0115
4709,urgent,morning,0.1844,0.051,0.006
4710,informational,morning,0.0973,0.0482,0.0119
4711,urgent,afternoon,0.2011,0.0665,0.0059
4712,promotional,morning,0.0762,0.001,0.0002
4713,urgent,afternoon,0.2224,0.0341,0.0045
4714,informational,afternoon,0.0988,0.0491,0.0057
4715,urgent,night,0.1712,0.086,0
4716,personalized,morning,0.1553,0.0303,0.0047
4717,informational,night,0.1532,0.0567,0
4718,promotional,afternoon,0.1203,0.0581,0.0062
4719,personalized,evening,0.2236,0.0735,0.0059
4720,personalized,evening,0.2103,0.0811,0.0118
4721,promotional,night,0.1259,0.0411,0.0089
4722,informational,afternoon,0.131,0.001,0.0044
4723,urgent,morning,0.2233,0.0792,0.0033
4724,promotional,morning,0.2483,0.0771,0.0047
4725,urgent,morning,0.183,0.0441,0.0029
4726,informational,afternoon,0.08,0.0249,0.0015
4727,informational,night,0.0853,0.0327,0.004
4728,informational,night,0.1342,0.0101,0.0107
4729,personalized,evening,0.1449,0.086,0.0033
4730,informational,night,0.2419,0.0647,0.0058
4731,informational,afternoon,0.1697,0.0259,0.0078
4732,informational,night,0.0777,0.0134,0
4733,promotional,evening,0.1943,0.0686,0.0056
4734,informational,afternoon,0.187,0.0367,0.0036
4735,urgent,evening,0.0476,0.0132,0.0063
4736,informational,morning,0.1127,0.0471,0.0014
4737,promotional,afternoon,0.1268,0.0411,0.0036
4738,urgent,evening,0.1363,0.0199,0.0027
4739,personalized,evening,0.0778,0.034,0.0101
4740,promotional,morning,0.1366,0.0146,0.0071
4741,informational,morning,0.2041,0.0341,0.008
4742,personalized,morning,0.1792,0.0842,0.0064
4743,personalized,afternoon,0.1396,0.0672,0.0031
4744,informational,afternoon,0.1759,0.0526,0.0011
4745,urgent,morning,0.1975,0.0709,0.0054
4746,promotional,morning,0.0519,0.0045,0.0054
4747,urgent,night,0.1456,0.0292,0.007
4748,urgent,evening,0.2028,0.0562,0.0038
4749,informational,afternoon,0.1033,0.0261,0.0059
4750,promotional,morning,0.1687,0.0436,0.0032
4751,informational,evening,0.0287,0.005,0.0029
4752,urgent,evening,0.108,0.0284,0.0078
4753,urgent,morning,0.1351,0.0438,0.0038
4754,promotional,afternoon,0.2019,0.0518,0.0102
4755,informational,afternoon,0.1666,0.065,0.0019
4756,urgent,evening,0.203,0.0927,0.0031
4757,personalized,evening,0.1863,0.0233,0.0033
4758,urgent,afternoon,0.2285,0.0454,0.0132
4759,promotional,evening,0.1903,0.0774,0.008
4760,urgent,evening,0.1506,0.0378,0.0013
4761,urgent,evening,0.1549,0.0434,0.006
4762,informational,afternoon,0.0803,0.0076,0.0058
4763,informational,night,0.1225,0.0127,0.0042
4764,informational,afternoon,0.1337,0.0504,0.0047
4765,promotional,evening,0.0973,0.0486,0.0026
4766,informational,night,0.1024,0.0216,0.0033
4767,urgent,night,0.1713,0.0535,0.007
4768,informational,morning,0.2066,0.0774,0.0103
4769,promotional,morning,0.1756,0.0754,0.0067
4770,promotional,morning,0.2228,0.0571,0.0036
4771,informational,evening,0.1857,0.0371,0.0036
4772,personalized,morning,0.2234,0.1185,0.0097
4773,personalized,night,0.2381,0.0561,0.0104
4774,personalized,afternoon,0.2345,0.0345,0.0009
4775,urgent,afternoon,0.1405,0.0175,0.005
4776,promotional,morning,0.1142,0.0547,0.004
4777,informational,evening,0.11,0.0531,0.0018
4778,informational,night,0.1704,0.0845,0.0026
4779,personalized,afternoon,0.161,0.0456,0.0086
4780,promotional,evening,0.0706,0.0147,0.0066
4781,urgent,afternoon,0.0999,0.0147,0.0022
4782,informational,afternoon,0.1951,0.0707,0.0001
4783,personalized,night,0.1841,0.0435,0.0052
4784,urgent,afternoon,0.3005,0.0835,0.0052
4785,personalized,night,0.2257,0.0989,0.004
4786,personalized,night,0.1524,0.0376,0.0057
4787,personalized,morning,0.2809,0.0778,0.0046
4788,promotional,night,0.0785,0.0373,0.0028
4789,urgent,night,0.2177,0.0556,0.0089
4790,personalized,morning,0.3588,0.1084,0.0005
4791,personalized,morning,0.1896,0.0542,0.0042
4792,promotional,afternoon,0.0999,0.022,0.0029
4793,informational,afternoon,0.1926,0.0394,0.0035
4794,informational,evening,0.1205,0.0101,0.0058
4795,informational,afternoon,0.0917,0.0284,0.0072
4796,promotional,morning,0.1578,0.054,0
4797,informational,morning,0.1958,0.0652,0.0021
4798,promotional,morning,0.1646,0.039,0.0034
4799,promotional,evening,0.1388,0.048,0.0069
4800,urgent,afternoon,0.2662,0.0727,0.0028
4801,promotional,afternoon,0.2006,0.0712,0.0056
4802,urgent,night,0.1763,0.0674,0.0102
4803,informational,evening,0.0429,0.001,0.0063
4804,urgent,night,0.1458,0.0305,0.0027
4805,promotional,morning,0.141,0.0132,0.0026
4806,promotional,night,0.0682,0.0074,0.0069
4807,informational,afternoon,0.2403,0.0575,0.0027
4808,informational,night,0.1204,0.0695,0.0093
4809,personalized,evening,0.1787,0.0369,0.0039
4810,promotional,night,0.1108,0.0561,0.0052
4811,informational,morning,0.1742,0.0468,0.0019
4812,promotional,afternoon,0.0989,0.0232,0.0096
4813,promotional,afternoon,0.1658,0.0394,0.0017
4814,promotional,evening,0.1791,0.0797,0.0004
4815,informational,afternoon,0.1481,0.0523,0.0055
4816,personalized,afternoon,0.2954,0.0839,0.0021
4817,personalized,afternoon,0.2117,0.0586,0.0061
4818,promotional,night,0.1577,0.0293,0.0056
4819,personalized,afternoon,0.1132,0.0261,0.0064
4820,urgent,morning,0.3007,0.1173,0.008
4821,urgent,night,0.1285,0.0382,0
4822,urgent,afternoon,0.2263,0.0702,0.0049
4823,personalized,morning,0.2123,0.0843,0.0085
4824,urgent,night,0.0937,0.0285,0.0055
